,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
49046,121091,Steven,Dean,F,1969-10-28,90.31,2023-07-28,"Sosa, Reed and Johnson",Restaurant
49048,289312,Peter,Walker,F,1965-10-29,329.64,2023-05-03,Walker and Sons,Travel
49050,986491,Michael,Murphy,F,1975-10-27,91.06,2023-09-03,Johnson Ltd,Cosmetic
49051,507576,Samantha,Graham,F,1990-10-23,283.78,2023-01-20,Nguyen and Sons,Market
49052,318524,Tamara,Davis,F,1987-10-24,107.77,2023-01-21,Miller PLC,Cosmetic
49058,126349,Wendy,Griffin,F,1953-11-01,535.48,2023-05-15,Carroll-Norman,Electronics
49060,784984,Allison,Brown,F,1990-10-23,171.77,2023-02-28,Carter-Mcdowell,Electronics
49061,638636,Andrew,Jimenez,F,1962-10-30,29.95,2023-07-01,Walker Group,Cosmetic
49064,933787,Jamie,Perez,F,1978-10-26,31.57,2023-06-28,Velasquez-Garcia,Market
49066,636751,Hannah,Gentry,F,1981-10-25,265.58,2023-03-03,Houston PLC,Clothing
49067,491652,Timothy,Haley,F,1971-10-28,148.95,2023-01-01,Johnson Inc,Electronics
49068,260167,Teresa,Rivera,F,1954-11-01,2554.4,2023-06-22,King-Brown,Travel
49069,807970,Rachel,Adams,F,1956-10-31,139.67,2023-02-02,Mills LLC,Clothing
49070,675530,David,Gordon,F,1988-10-23,491.25,2023-07-24,Jackson-Daniel,Market
49071,833220,Brian,Garza,,1959-10-31,125.27,2023-02-15,"Green, Rogers and Morgan",Cosmetic
49074,509129,Michael,Pena,,1962-10-30,197.68,2023-04-04,"Burke, Myers and Alexander",Clothing
49075,360580,Suzanne,Foley,F,2005-10-19,107.64,2023-09-17,Sharp-Ramirez,Cosmetic
49077,612369,Adam,Faulkner,,1965-10-29,542.99,2023-02-04,Mueller-Smith,Travel
49079,32472,Phillip,Caldwell,,1992-10-22,862.95,2023-03-03,"Miller, Morales and Mcclure",Electronics
49080,121672,Calvin,Smith,F,1989-10-23,135.47,2023-01-14,Stanton PLC,Market
49084,945327,Gregory,Carpenter,F,1967-10-29,97.51,2023-07-25,Sutton Inc,Clothing
49085,177045,Andrew,Berger,F,1963-10-30,160.98,2023-10-05,Estes-Huff,Market
49086,985350,Howard,Taylor,,1961-10-30,523.01,2023-07-15,"Pollard, Villa and Smith",Electronics
49089,168245,David,Torres,F,1977-10-26,57.59,2023-07-17,Vega-Page,Clothing
49090,507259,Robin,Garcia,F,1977-10-26,85.93,2023-04-24,Martinez LLC,Restaurant
49091,447263,Amy,Boyer,,1997-10-21,75.9,2023-06-10,Mendez-Torres,Restaurant
49092,674965,Mark,Miller,,1962-10-30,101.76,2023-04-03,"Boyd, Frey and Lloyd",Travel
49095,331266,Alexandra,Miranda,F,1953-11-01,456.8,2023-10-12,"Hanson, Johnson and Booth",Travel
49100,442453,Carlos,Flores,F,1978-10-26,149.31,2023-09-28,Hayes and Sons,Market
49106,703558,Olivia,Johnson,F,1981-10-25,112.45,2023-02-11,Vargas-Walters,Electronics
49107,161045,Karen,Johnston,F,1989-10-23,124.34,2023-05-03,Daniels LLC,Market
49108,826563,Melissa,Hurst,,1962-10-30,510.97,2023-09-07,Jordan-Cervantes,Electronics
49110,822918,Richard,Gray,F,2004-10-19,133.05,2023-05-31,Vega PLC,Cosmetic
49111,319821,Frank,Wilson,F,1954-11-01,32.07,2023-03-12,"Perez, Porter and Coleman",Cosmetic
49112,91545,Donna,Ward,,1972-10-27,1123.44,2023-08-01,Beasley Group,Travel
49113,635124,Katherine,Miller,F,1954-11-01,80.11,2023-06-18,Duffy-Williams,Restaurant
49116,521390,Kyle,Liu,F,1981-10-25,210.22,2023-10-02,Taylor PLC,Market
49117,457908,Matthew,Green,F,1969-10-28,552.26,2023-05-19,Moreno-Watts,Electronics
49118,131316,Victoria,Duncan,F,2002-10-20,1158.09,2023-03-15,Montgomery Ltd,Travel
49122,934222,Nicole,Howard,,1955-11-01,10.6,2023-02-23,"Fitzgerald, Bell and Thompson",Restaurant
49123,948339,Abigail,Johnson,F,1967-10-29,333.56,2023-06-27,Olson Inc,Market
49126,334579,Amanda,Archer,F,1965-10-29,503.31,2023-02-01,Harris-Khan,Electronics
49128,925876,Bill,Watkins,F,1977-10-26,14.47,2023-01-14,Hardy Group,Cosmetic
49129,5018,Marc,Smith,F,1963-10-30,409.39,2023-04-15,"Moore, Brown and Bridges",Market
49130,587626,Kimberly,Smith,F,1974-10-27,147.24,2023-07-06,Miller-Anderson,Market
49131,494588,Joanne,Bowman,,1979-10-26,48.45,2023-08-29,Parker-Turner,Restaurant
49132,859782,Ryan,Mckee,F,1985-10-24,6.62,2023-03-02,"Klein, Frost and Noble",Market
49133,777981,Sean,Sanchez,F,1996-10-21,2193.84,2023-08-25,Kelly Group,Travel
49135,886636,Troy,Fischer,F,1976-10-26,90.99,2023-06-24,"Rodriguez, Young and Nguyen",Cosmetic
49136,399002,Raymond,Black,F,1971-10-28,1627.22,2023-06-20,"Boyer, Torres and Hernandez",Travel
49138,203217,Thomas,Francis,,1993-10-22,2877.35,2023-09-16,"Mendoza, Clark and Burton",Travel
49141,348583,Jamie,Smith,F,1992-10-22,152.31,2023-07-17,Brandt-Wilson,Cosmetic
49143,957938,Chad,Thompson,F,2004-10-19,48.87,2023-09-02,Miller Inc,Restaurant
49144,225040,Brandon,Reed,,1975-10-27,2291.29,2023-02-15,"Washington, Barrera and Marshall",Travel
49147,271863,David,Allison,F,1967-10-29,582.58,2023-08-16,Khan-Brown,Electronics
49148,993958,Katrina,Mitchell,F,1988-10-23,234.06,2023-10-12,Edwards-Brooks,Market
49149,441653,Jamie,Baird,,1966-10-29,61.83,2023-08-21,"Oliver, Luna and Williams",Clothing
49151,606074,Katelyn,Robinson,F,1980-10-25,423.35,2023-02-27,Valencia-Mahoney,Market
49153,432550,Timothy,Walker,F,1964-10-29,328.53,2023-03-13,Briggs LLC,Electronics
49154,344240,Francisco,Gibson,F,1974-10-27,971.41,2023-06-14,"Crane, Wallace and Alexander",Electronics
49155,717925,Terri,Monroe,F,1982-10-25,529.18,2023-08-26,"Murphy, Park and Robbins",Electronics
49157,968098,Adam,Watson,F,1948-11-02,187.17,2023-08-21,"Greene, Gray and Gaines",Cosmetic
49161,678183,Lance,Roberts,,1969-10-28,120.36,2023-07-01,"Shields, Miller and Simmons",Clothing
49162,701339,Scott,Vargas,F,1996-10-21,431.87,2023-03-05,Hammond PLC,Market
49164,243463,April,Hartman,,1971-10-28,74.75,2023-04-15,Cross-Proctor,Clothing
49165,24263,Timothy,Blake,F,1985-10-24,262.65,2023-07-16,"Burgess, Wang and Goodman",Electronics
49166,358062,Erin,Buchanan,F,1987-10-24,258.08,2023-07-17,Schultz Inc,Market
49168,614367,Timothy,Richardson,F,1953-11-01,34.51,2023-06-07,Brown Ltd,Clothing
49169,872437,Susan,Marshall,,1981-10-25,43.81,2023-05-20,Cunningham Inc,Cosmetic
49172,627341,Erica,Franklin,F,1989-10-23,99.91,2023-03-20,"Hernandez, Payne and Andrews",Cosmetic
49173,456779,Jonathan,Smith,F,1973-10-27,245.72,2023-04-16,Spears PLC,Clothing
49174,236846,Amanda,Welch,F,2003-10-20,70.42,2023-01-31,Mcgee-Davis,Restaurant
49176,439921,Misty,Hicks,F,1973-10-27,664.31,2023-04-25,"Powell, Phillips and Jensen",Electronics
49177,65107,Diane,Tyler,F,1966-10-29,1057.7,2023-06-08,Smith LLC,Travel
49180,966753,Carly,Dixon,,1957-10-31,72.7,2023-02-04,Porter PLC,Restaurant
49181,450536,Keith,Norton,F,2000-10-20,170.78,2023-09-29,Reynolds PLC,Market
49183,419727,Corey,Kane,,1974-10-27,2510.13,2023-09-11,"Mcintyre, Miller and Brandt",Travel
49184,22780,Charles,Greer,F,1972-10-27,1810.51,2023-03-25,Dennis Ltd,Travel
49185,936672,Pamela,James,F,1951-11-02,10.14,2023-08-13,Cook-Velasquez,Restaurant
49188,852095,Jennifer,Mckee,F,1948-11-02,194.19,2023-04-25,Lopez Group,Cosmetic
49192,456139,Gary,Butler,F,1977-10-26,376.79,2023-06-02,"Gamble, Simmons and Parks",Market
49196,984658,Lisa,Baxter,F,1974-10-27,82.7,2023-03-16,Mason-Brown,Restaurant
49197,919487,Rebecca,Wilson,F,1981-10-25,200.53,2023-04-14,Mooney Ltd,Market
49199,398083,David,Williams,F,1974-10-27,386.49,2023-01-29,"Sanchez, Medina and Reyes",Market
49202,70882,Timothy,Haas,F,1969-10-28,305.82,2023-06-02,Young Ltd,Electronics
49203,815872,Kimberly,Green,F,1984-10-24,2745.59,2023-06-23,Jacobs Group,Travel
49204,178074,Pamela,Johnson,F,1994-10-22,61.7,2023-03-28,Travis Inc,Clothing
49205,896039,Robert,Larson,F,1984-10-24,102.53,2023-03-15,Griffin-Smith,Cosmetic
49207,661752,Jennifer,Kennedy,F,1970-10-28,386.99,2023-09-25,"Kerr, Jones and Nelson",Market
49208,232784,Jeffrey,Luna,F,1956-10-31,511.59,2023-10-05,"Hartman, Cook and Novak",Electronics
49210,610495,Joyce,Smith,F,1949-11-02,155.96,2023-05-28,"Hayes, Ramirez and Walters",Cosmetic
49211,574410,Emma,Martin,F,1972-10-27,2384.77,2023-04-06,Mcintosh and Sons,Travel
49220,963526,Janet,Kelley,,1975-10-27,49.62,2023-04-18,Frost LLC,Restaurant
49222,336973,Ashley,Fritz,F,1951-11-02,77.17,2023-01-09,"Collins, Torres and Jordan",Cosmetic
49224,185732,Joshua,Cuevas,F,1990-10-23,1049.13,2023-08-25,Meyer Inc,Travel
49230,122371,Lisa,Owens,F,1981-10-25,370.86,2023-05-01,"Lawrence, Reyes and Holloway",Travel
49233,909792,Sophia,Ford,F,1949-11-02,93.48,2023-03-18,Johnson-Jackson,Restaurant
49235,35127,Maria,White,F,1982-10-25,255.79,2023-02-13,Martinez Ltd,Clothing
49237,310897,Robert,Johnson,F,1969-10-28,2657.57,2023-08-30,"Craig, Smith and Chambers",Travel
49239,694388,Frank,Barnes,,2004-10-19,42.46,2023-06-09,Franklin-Wilkins,Restaurant
49241,3182,William,Mcbride,F,1984-10-24,373.43,2023-08-05,"Reilly, Jarvis and Reed",Market
49243,320580,Bethany,Franklin,F,1965-10-29,163.75,2023-09-18,Carroll Group,Travel
49244,445204,Crystal,Espinoza,F,1986-10-24,226.41,2023-07-02,Stewart LLC,Clothing
49246,714122,Molly,Arellano,F,1975-10-27,43.83,2023-09-17,"Browning, Davis and Burns",Restaurant
49248,254597,Margaret,Dean,F,1990-10-23,259.45,2023-03-19,Price PLC,Market
49251,945202,Trevor,Zuniga,,1970-10-28,90.12,2023-01-21,Peterson-Vasquez,Restaurant
49253,55307,Andrew,Garcia,F,1975-10-27,750.63,2023-08-30,"Brown, Marks and Garcia",Electronics
49254,750269,Tonya,Rivera,F,1953-11-01,549.75,2023-08-04,Wilson PLC,Electronics
49255,915778,Luke,West,F,1992-10-22,53.7,2023-06-06,"Novak, Dodson and Scott",Market
49256,11545,Claudia,Williams,F,1970-10-28,444.88,2023-04-21,"Monroe, Keller and Clark",Market
49257,604330,Jessica,Howell,,2002-10-20,35.11,2023-05-07,"Scott, Freeman and Mitchell",Cosmetic
49258,303438,Christina,Sanders,F,2005-10-19,430.33,2023-08-15,"Mcknight, Nelson and Shaw",Market
49259,723871,Manuel,Hurley,F,1974-10-27,620.03,2023-10-13,Thomas Group,Electronics
49261,695517,Joseph,Boyd,F,1979-10-26,171.35,2023-08-01,Alexander Group,Cosmetic
49266,14661,Jose,Gonzalez,F,1991-10-23,249.9,2023-02-14,Fleming Inc,Clothing
49267,878057,Brady,Miller,F,1999-10-21,56.91,2023-08-06,Young and Sons,Clothing
49271,797051,Robert,Luna,F,2002-10-20,136.99,2023-09-20,Hunt-Wright,Cosmetic
49274,255592,Evelyn,Jones,F,1953-11-01,59.0,2023-01-20,Rosales-Acosta,Cosmetic
49278,511576,Douglas,Wise,F,1980-10-25,48.48,2023-05-15,Young Group,Restaurant
49281,488362,Christine,Frazier,F,1976-10-26,44.17,2023-05-22,"Black, Sosa and Cannon",Market
49282,111307,Carrie,Wong,F,1997-10-21,187.31,2023-03-15,"Murphy, Cochran and Kemp",Cosmetic
49286,392232,Joshua,Stewart,F,1987-10-24,104.81,2023-07-03,"Frazier, Powell and Lewis",Market
49288,702766,Nicholas,Smith,F,2002-10-20,2726.42,2023-07-29,Pham Inc,Travel
49289,106882,Jacob,Nguyen,F,1971-10-28,282.06,2023-03-29,Erickson Ltd,Electronics
49290,827995,Levi,Rodriguez,F,1973-10-27,447.64,2023-05-26,"Wilson, Blair and Henry",Electronics
49292,357290,Mark,Molina,F,1965-10-29,122.86,2023-10-01,Gentry-Baxter,Market
49295,582677,Debbie,Taylor,F,1984-10-24,972.81,2023-03-28,Clark Ltd,Electronics
49298,238884,Tyler,Monroe,F,1951-11-02,154.18,2023-02-09,Dunn-Montgomery,Electronics
49299,198773,Russell,Lin,,1994-10-22,1187.02,2023-06-10,Stein and Sons,Travel
49301,666345,Collin,Lewis,F,1951-11-02,184.8,2023-10-07,Roberson-Saunders,Clothing
49304,479064,Leah,Taylor,F,2004-10-19,514.33,2023-07-26,"Evans, Mccarty and Mckee",Electronics
49305,208937,Cynthia,Obrien,F,1953-11-01,9.22,2023-09-24,Zimmerman-Lara,Market
49306,634189,Jacob,Stone,,1961-10-30,69.7,2023-04-04,Anthony PLC,Restaurant
49311,634760,Mark,Patel,F,2002-10-20,294.81,2023-05-23,"Santos, Mcneil and Hill",Clothing
49312,912233,Dale,Lopez,F,2005-10-19,78.03,2023-07-18,Osborne-Barrera,Restaurant
49313,913740,Drew,Bradley,F,1952-11-01,83.83,2023-08-06,Orozco-Rodriguez,Clothing
49314,672896,Kevin,Woodard,F,1949-11-02,84.46,2023-02-20,"Riggs, Maldonado and Williams",Electronics
49317,196400,Tricia,Rivera,F,1972-10-27,62.39,2023-03-06,"Patterson, Ramsey and Lindsey",Electronics
49318,322945,Alexandra,Diaz,F,1964-10-29,76.74,2023-05-25,Sandoval-Sullivan,Restaurant
49319,623401,Charles,Moss,F,1967-10-29,10.03,2023-04-26,"Curry, Baldwin and Quinn",Restaurant
49320,792621,Victoria,Hale,,2003-10-20,49.22,2023-08-03,Mendoza-Parker,Cosmetic
49322,968321,Michele,Howard,,1998-10-21,1813.83,2023-04-05,Mooney-Campbell,Travel
49324,705532,Victor,Caldwell,F,1990-10-23,51.1,2023-08-17,"Wade, Wilson and Baker",Restaurant
49325,606915,Erin,Young,F,1949-11-02,154.77,2023-06-26,"Morrow, Peck and Higgins",Cosmetic
49326,158654,Peter,Trevino,F,1988-10-23,481.91,2023-01-31,Johnson-Mccoy,Market
49327,978111,Matthew,Ross,F,1958-10-31,398.92,2023-04-10,"Garcia, Stokes and Becker",Electronics
49328,533597,Brandy,Flores,,1979-10-26,83.77,2023-05-18,"Luna, Carpenter and Adams",Restaurant
49329,450425,Anthony,Martin,F,2004-10-19,2039.58,2023-05-24,Nguyen-Owens,Travel
49333,930534,Beverly,Garcia,F,1985-10-24,75.75,2023-03-24,Archer-Duran,Restaurant
49335,932785,Martin,Nelson,F,2003-10-20,248.93,2023-08-28,"Allen, Zimmerman and Bautista",Clothing
49338,808137,Robert,Goodman,F,1985-10-24,32.21,2023-06-28,Griffin PLC,Cosmetic
49340,561473,Justin,Lee,F,1994-10-22,31.65,2023-09-25,Owen Ltd,Cosmetic
49344,228893,Beth,Turner,F,1999-10-21,222.51,2023-05-03,Chambers Group,Market
49350,28151,Michael,Baker,F,1963-10-30,106.45,2023-08-04,Bell-Townsend,Market
49353,40426,Jordan,Andrews,F,1972-10-27,88.09,2023-06-11,Ramirez-Bridges,Clothing
49354,984481,Robert,Martin,F,1972-10-27,46.44,2023-05-17,"Schmitt, Rios and Hodges",Clothing
49356,8693,Heather,Scott,F,1975-10-27,493.26,2023-09-17,Harris-Miller,Electronics
49359,100271,Ariel,Moreno,F,2001-10-20,84.33,2023-05-16,Willis-Reed,Cosmetic
49360,105301,Michael,Moore,F,1992-10-22,188.4,2023-03-11,"Wilson, Hill and Vasquez",Clothing
49362,426723,Richard,Brown,F,1965-10-29,238.45,2023-01-24,Hansen PLC,Clothing
49363,766554,Heather,Montoya,F,1960-10-30,194.68,2023-02-20,Harris-Smith,Clothing
49366,13213,Leslie,Mcguire,F,1955-11-01,444.11,2023-07-28,Payne-Lawrence,Market
49368,959804,Kathleen,Buck,,1958-10-31,64.45,2023-08-08,"Smith, Taylor and Romero",Restaurant
49369,451070,Robin,Mcpherson,F,1988-10-23,2375.41,2023-02-16,"Allen, Chan and Brown",Travel
49370,986147,Gregory,Smith,,1999-10-21,32.7,2023-07-20,Stewart PLC,Clothing
49371,547149,Amy,Henry,F,2003-10-20,225.21,2023-07-28,Gonzalez-Hill,Clothing
49372,445615,Sarah,Bradley,F,1982-10-25,184.67,2023-07-01,Dillon-Robinson,Clothing
49373,498585,Brittany,Douglas,F,1990-10-23,109.58,2023-07-08,"Aguilar, Fletcher and Dodson",Clothing
49374,731403,Jeffrey,Hunt,F,1995-10-22,475.51,2023-02-06,Carter-Mcdonald,Market
49375,97908,Mark,Harris,F,1991-10-23,244.42,2023-09-29,Taylor and Sons,Market
49378,526203,Mark,Davis,,1999-10-21,318.5,2023-07-18,"Washington, Chase and Gardner",Market
49379,55711,Kendra,Porter,F,1971-10-28,113.55,2023-02-21,Parks-Peterson,Cosmetic
49380,658989,Megan,Parker,F,2005-10-19,10.09,2023-08-12,Spears-Schneider,Restaurant
49382,320105,Christian,Johnson,F,1964-10-29,163.99,2023-04-11,"Patel, Cisneros and Williams",Cosmetic
49384,95544,Charles,James,F,1959-10-31,223.08,2023-06-09,Zimmerman PLC,Clothing
49385,266988,Teresa,Hahn,F,1988-10-23,169.55,2023-06-09,Acevedo-Dickerson,Cosmetic
49388,207457,Leah,Spencer,F,1970-10-28,11.28,2023-07-22,"Jensen, Hunt and Williamson",Cosmetic
49391,494385,Ashley,Smith,F,1950-11-02,19.61,2023-06-16,Martin Group,Restaurant
49394,415452,Christian,Harris,,1978-10-26,71.51,2023-04-19,Brooks-Yates,Restaurant
49396,200080,Tyler,Martinez,F,1952-11-01,66.48,2023-03-24,"Shepherd, Hart and Edwards",Cosmetic
49398,723051,Chad,Mathews,F,2001-10-20,216.54,2023-03-17,"Diaz, Le and Crosby",Market
49399,287389,Mark,Garza,F,1995-10-22,237.47,2023-07-27,Roberts Inc,Market
49401,523059,Cynthia,Herman,F,1977-10-26,17.46,2023-07-07,Brown-Kelley,Restaurant
49405,699335,Hannah,Mendoza,F,1949-11-02,140.61,2023-08-01,"King, Best and Barnett",Clothing
49407,973861,Sylvia,Johnston,F,1993-10-22,45.23,2023-07-29,Perez and Sons,Restaurant
49408,919754,Amanda,Dixon,F,1966-10-29,17.37,2023-01-21,Moore LLC,Restaurant
49411,277062,Nancy,Smith,F,1958-10-31,433.4,2023-06-16,"Davis, Alvarado and Green",Market
49412,311675,Brenda,Moore,F,2000-10-20,198.96,2023-09-04,Cruz and Sons,Market
49413,507162,Hunter,Castaneda,F,1984-10-24,122.75,2023-07-23,Curry-Palmer,Clothing
49414,241473,Colleen,Taylor,F,1995-10-22,1299.24,2023-07-20,"Bowen, Hogan and Orozco",Travel
49415,36588,Rebecca,Carter,F,1989-10-23,639.1,2023-05-30,Drake PLC,Travel
49416,821378,Brian,Mccoy,F,1979-10-26,138.15,2023-06-27,Roberts-Hines,Cosmetic
49418,968499,Logan,Chen,F,1957-10-31,1690.76,2023-01-13,King-Flowers,Travel
49420,87515,Mark,Jones,,1951-11-02,73.88,2023-01-08,Hansen-Cox,Restaurant
49423,535674,Autumn,Santana,F,1950-11-02,75.11,2023-01-07,Flores-Jones,Clothing
49424,389558,Aaron,Dennis,F,1948-11-02,2694.27,2023-10-05,West and Sons,Travel
49426,962432,Jennifer,Miller,F,2005-10-19,1579.41,2023-01-02,Henderson-Snyder,Travel
49430,843874,Joshua,Nolan,F,2004-10-19,340.4,2023-03-11,"Graves, Porter and Lewis",Market
49431,905492,Anthony,Williams,F,1954-11-01,297.33,2023-01-16,Miller Inc,Clothing
49432,701035,Robert,Harrison,F,1994-10-22,340.09,2023-02-08,"Hall, Stone and Noble",Market
49440,757222,James,Walker,F,1948-11-02,145.92,2023-08-29,"Douglas, Pitts and Contreras",Market
49441,784377,Christy,Butler,F,1951-11-02,55.3,2023-06-01,Mckee-Rhodes,Cosmetic
49442,917059,Christian,Austin,F,1952-11-01,34.81,2023-09-18,"Campbell, Lewis and Fuller",Clothing
49443,978517,Tammy,Thomas,F,1976-10-26,292.83,2023-02-19,Petty LLC,Electronics
49445,377613,Caleb,Irwin,,1982-10-25,325.59,2023-02-25,Thomas-Heath,Market
49447,396959,Charles,Fisher,,1965-10-29,186.77,2023-01-26,Davis-Martinez,Cosmetic
49448,228372,Carmen,Kirby,,1997-10-21,77.42,2023-07-27,Hall-Williams,Cosmetic
49451,23127,Karen,Lynch,F,1983-10-25,31.92,2023-01-08,Brown-Forbes,Clothing
49452,480101,Amber,Logan,,1982-10-25,330.09,2023-04-19,"Gonzalez, Obrien and Sanchez",Market
49454,921275,Isabella,Curtis,F,1984-10-24,40.77,2023-06-07,Bennett PLC,Clothing
49456,982318,Andrew,Williams,F,1999-10-21,103.61,2023-03-08,"Martinez, Bond and Ross",Cosmetic
49457,613495,Jessica,Davis,F,1991-10-23,989.02,2023-05-16,"Solis, Roy and Ortiz",Electronics
49459,142145,April,Ward,F,1992-10-22,976.9,2023-06-22,Edwards-Robbins,Electronics
49460,907835,Michael,Davis,F,1992-10-22,11.41,2023-02-24,Coffey Group,Restaurant
49462,518967,Ana,Wade,F,1977-10-26,594.68,2023-07-26,"Holloway, Wood and Malone",Electronics
49463,796456,Peter,Peterson,F,2004-10-19,106.16,2023-08-11,"Medina, Ray and Gonzalez",Clothing
49464,718776,Max,Ortega,,1976-10-26,372.8,2023-04-15,Colon PLC,Market
49466,767856,Crystal,Smith,F,1978-10-26,173.23,2023-05-28,"Erickson, Johnson and Mathis",Clothing
49467,353884,Jasmine,Weaver,F,1948-11-02,214.73,2023-08-19,"Smith, Zavala and Holloway",Market
49468,537388,Andrew,Pierce,F,1999-10-21,27.18,2023-04-22,Mora-Moyer,Clothing
49470,997904,Dawn,Williams,F,1983-10-25,242.84,2023-09-05,Evans-Ross,Market
49471,510978,Robert,Palmer,,1970-10-28,745.76,2023-07-14,James PLC,Travel
49473,870040,Amy,Lopez,F,1950-11-02,310.38,2023-06-18,Banks and Sons,Market
49477,516060,Sydney,Smith,F,1961-10-30,166.6,2023-08-22,Kim-Holt,Cosmetic
49478,430083,Mark,Martinez,F,1960-10-30,172.77,2023-05-11,Hughes and Sons,Clothing
49479,538609,Ashley,Walker,F,1954-11-01,132.06,2023-03-14,Johnson LLC,Electronics
49482,146236,Jessica,Johnson,F,1986-10-24,191.28,2023-01-25,Smith-King,Clothing
49483,674866,Amy,Thompson,F,2005-10-19,77.16,2023-06-13,"Cruz, Valentine and Robinson",Cosmetic
49491,206715,Philip,Johnson,F,1961-10-30,1645.49,2023-02-04,Boyd-Sandoval,Travel
49494,706233,Nathan,Sanders,,2003-10-20,473.71,2023-09-23,Terrell-Branch,Market
49497,397436,Stefanie,Clark,,1994-10-22,19.69,2023-09-29,Gonzalez and Sons,Restaurant
49501,541938,Justin,Welch,F,1955-11-01,36.83,2023-05-15,"Mccormick, Mitchell and Lane",Restaurant
49502,836845,Suzanne,Wolf,F,1948-11-02,760.42,2023-03-21,Mckenzie and Sons,Electronics
49506,101933,Rebecca,May,F,1979-10-26,75.69,2023-03-22,Noble-Smith,Restaurant
49508,434606,Justin,Young,,1997-10-21,474.1,2023-06-04,Hoover-Myers,Travel
49511,956818,Jonathan,Strickland,,1968-10-28,90.58,2023-08-12,Larson LLC,Restaurant
49512,536042,Alexander,Walker,F,1996-10-21,541.56,2023-09-04,Barber-Rojas,Travel
49513,971583,Cassandra,Schwartz,,1985-10-24,890.43,2023-04-13,Cohen Group,Electronics
49514,503022,Jay,Martinez,F,1948-11-02,185.38,2023-06-23,Hopkins LLC,Cosmetic
49517,810689,Jason,Washington,F,2004-10-19,119.27,2023-06-18,Cameron-Moran,Cosmetic
49518,110234,Jeffery,Garcia,,1991-10-23,16.4,2023-01-22,"Day, Pineda and Brennan",Restaurant
49523,402536,Connie,Rhodes,F,2000-10-20,460.81,2023-09-08,"Fields, Watson and Harris",Electronics
49525,377625,Samuel,Weiss,F,1994-10-22,46.92,2023-03-09,"Young, Garcia and Evans",Cosmetic
49528,620327,Andrew,May,F,1997-10-21,242.86,2023-07-26,Blanchard Ltd,Market
49529,544897,Monica,Rose,,1969-10-28,75.23,2023-07-18,Perkins-Farrell,Market
49530,565110,Joseph,Hayes,F,1958-10-31,26.81,2023-02-11,Williams-Peters,Cosmetic
49531,557345,Amanda,Murphy,F,1992-10-22,56.28,2023-03-23,"Solomon, Castillo and Kim",Restaurant
49534,930950,Melanie,Murray,,1960-10-30,491.25,2023-08-13,Lindsey PLC,Market
49536,487264,Zachary,Silva,,1979-10-26,78.04,2023-03-13,"Martin, Thomas and Martin",Restaurant
49538,469451,Alex,Cannon,F,1966-10-29,69.08,2023-01-18,Jordan-Greene,Cosmetic
49539,440068,Adriana,Henry,,1960-10-30,159.77,2023-01-12,Garcia-Nielsen,Cosmetic
49542,922147,Diana,Johnston,F,1987-10-24,160.95,2023-07-30,"Sutton, Evans and Hunter",Cosmetic
49543,967213,Don,Underwood,F,1979-10-26,125.8,2023-03-21,"Romero, Lynch and Turner",Cosmetic
49544,852002,Stephen,Chung,,1988-10-23,379.44,2023-05-02,"Allen, Kirk and Nelson",Electronics
49545,830133,Maria,Barnett,F,1974-10-27,673.96,2023-05-17,Maynard Ltd,Travel
49546,238531,Nancy,Morrison,F,1953-11-01,2752.72,2023-05-27,Huber-Davis,Travel
49551,929512,Tina,Cooke,F,1953-11-01,198.86,2023-03-30,Smith-Moody,Cosmetic
