,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
46153,551738,John,Johnson,M,1959-10-31,124.4,2023-09-27,Potter-Savage,Market
46155,945406,Dawn,Lopez,M,1995-10-22,183.61,2023-09-30,Baker LLC,Cosmetic
46157,319460,Carla,Peters,M,1993-10-22,991.41,2023-06-02,"Lewis, Mills and Cantu",Travel
46158,639637,Kimberly,Walker,M,2002-10-20,54.17,2023-03-30,Moore-Rios,Clothing
46160,114688,Danielle,Coleman,M,1967-10-29,734.82,2023-03-26,"Patel, Griffin and Gonzalez",Electronics
46161,449680,Darryl,Harris,M,1982-10-25,376.85,2023-04-30,Murray Inc,Market
46163,207267,Jimmy,Lin,M,1964-10-29,43.86,2023-09-10,Martinez-Cummings,Restaurant
46165,326402,Adrian,Reese,M,1965-10-29,83.77,2023-05-12,Smith-Stephenson,Restaurant
46167,900453,Jessica,Hall,M,2003-10-20,297.09,2023-04-05,Martin-Mcguire,Market
46169,637835,Peter,Hernandez,M,1955-11-01,82.35,2023-08-04,"Graham, Phillips and Paul",Restaurant
46175,290620,Danielle,Williams,M,1954-11-01,2180.02,2023-05-01,Fields LLC,Travel
46176,873127,Patricia,Clark,M,1961-10-30,480.14,2023-08-01,Weeks-Green,Market
46178,181236,Joanna,Valencia,M,2003-10-20,28.46,2023-08-05,"Owens, Anderson and Stevenson",Restaurant
46179,700657,Barbara,Williams,M,1993-10-22,418.2,2023-08-01,Gibbs and Sons,Electronics
46180,710660,Holly,Scott,M,1988-10-23,469.48,2023-04-18,Martinez Ltd,Electronics
46182,953577,Sheryl,Rowe,M,1986-10-24,700.53,2023-08-04,"Evans, Mckinney and Brown",Electronics
46184,449520,Margaret,Decker,M,1998-10-21,2604.67,2023-07-22,Atkinson-Palmer,Travel
46185,146274,Craig,Johnson,M,1993-10-22,77.75,2023-06-24,Gonzales-Pena,Restaurant
46187,456373,Stephen,Schroeder,M,1976-10-26,293.98,2023-08-12,Rodriguez and Sons,Clothing
46189,181096,Kyle,Barrett,M,1982-10-25,242.85,2023-02-27,"Rivera, Meza and Mitchell",Clothing
46191,545786,Maria,Jenkins,M,1991-10-23,177.76,2023-08-20,Hall-Davis,Cosmetic
46193,963739,Jessica,Hoffman,M,1981-10-25,2448.79,2023-01-06,Johnson-Thomas,Travel
46194,711208,Chelsea,Molina,M,1948-11-02,382.79,2023-01-25,"Miller, Campbell and Mason",Electronics
46196,556273,Rachel,Williams,M,1952-11-01,152.21,2023-07-10,"Thompson, Barber and Quinn",Cosmetic
46198,64482,Deborah,Sparks,M,1995-10-22,362.71,2023-02-11,Parsons and Sons,Electronics
46199,178169,Brett,Wilson,M,1953-11-01,63.7,2023-09-25,Ellison and Sons,Restaurant
46200,717002,Carolyn,Daniels,M,1963-10-30,175.46,2023-01-08,Griffith-Carr,Market
46202,673711,Christopher,Sampson,M,1950-11-02,191.2,2023-08-12,Kelley LLC,Market
46203,546410,Megan,Anderson,M,2001-10-20,35.64,2023-08-06,Cox-Horton,Cosmetic
46204,611391,Gabriel,Cisneros,M,1999-10-21,2768.36,2023-07-15,Butler Group,Travel
46208,191058,Bailey,Reed,M,1987-10-24,95.41,2023-07-17,Brown-Martinez,Restaurant
46210,322117,Natasha,Cook,M,1998-10-21,151.01,2023-05-08,May Group,Clothing
46211,47551,Donna,Perez,M,1990-10-23,194.26,2023-09-26,"Kline, Sandoval and Browning",Cosmetic
46212,96972,George,Buchanan,M,1986-10-24,2149.13,2023-02-20,Warner Inc,Travel
46214,793975,Lori,Nelson,M,1965-10-29,166.3,2023-07-09,Humphrey PLC,Market
46215,283536,Brenda,Cole,M,1958-10-31,68.5,2023-08-10,"Barber, Farrell and Flynn",Restaurant
46217,393270,Brian,Summers,M,2004-10-19,2187.93,2023-08-04,"Flores, Walls and Simpson",Travel
46218,642993,Nicholas,Schmitt,M,1967-10-29,86.38,2023-02-08,Tran LLC,Restaurant
46221,549813,Renee,Moore,M,1961-10-30,285.32,2023-02-20,"Patterson, Odom and Reid",Travel
46222,952362,Wesley,Silva,M,1973-10-27,125.31,2023-04-10,Shannon-Lin,Cosmetic
46223,604218,Molly,Brennan,M,1971-10-28,48.12,2023-03-28,Adams-Hernandez,Restaurant
46224,471639,Amanda,Boone,M,1998-10-21,68.54,2023-01-01,Porter-Simon,Restaurant
46226,800809,Amanda,Gutierrez,M,1983-10-25,31.8,2023-09-14,"Kemp, Collins and Sullivan",Restaurant
46230,834426,Tricia,Coffey,M,1968-10-28,224.58,2023-01-06,"Hernandez, Jones and Butler",Clothing
46231,762185,Debra,Francis,M,1983-10-25,77.86,2023-04-17,Montoya Ltd,Restaurant
46233,828445,Jeffery,Rocha,M,1955-11-01,52.77,2023-03-10,Sandoval Inc,Electronics
46235,191724,Amanda,Carter,M,1968-10-28,419.04,2023-05-03,"Kelly, Marshall and Watkins",Travel
46237,86728,Bonnie,Castro,M,1972-10-27,945.16,2023-10-06,Warren-Miller,Electronics
46238,297125,Sarah,Harrell,M,1964-10-29,131.83,2023-04-17,"Figueroa, Rice and Gonzalez",Market
46240,121381,Derek,Bell,M,1993-10-22,249.88,2023-06-10,George-Mason,Market
46241,4324,Christina,Brown,M,1950-11-02,2719.46,2023-08-06,Gray Ltd,Travel
46242,523693,Brian,Cruz,M,1985-10-24,629.12,2023-01-16,"Dominguez, Kim and Mack",Electronics
46245,585446,James,Washington,M,1971-10-28,95.14,2023-09-29,Jordan and Sons,Market
46246,410933,Cristian,Larsen,M,1972-10-27,2987.7,2023-06-06,Bullock Group,Travel
46247,233669,Heather,Saunders,M,1982-10-25,71.98,2023-02-03,Deleon-Perez,Clothing
46249,181317,Margaret,Johnson,M,1983-10-25,1373.1,2023-07-06,Martin-Wright,Travel
46251,876358,Colleen,Brown,M,2005-10-19,109.47,2023-09-27,Nguyen LLC,Cosmetic
46255,265117,Drew,Duncan,M,1991-10-23,47.65,2023-07-03,White-Munoz,Cosmetic
46258,62243,Kimberly,Dean,M,1954-11-01,64.98,2023-07-23,Moreno PLC,Restaurant
46259,455019,Joseph,Morton,M,1967-10-29,2836.16,2023-02-03,"Yang, Shaw and Jimenez",Travel
46261,712245,Brian,Bradley,M,1973-10-27,88.01,2023-02-07,White LLC,Clothing
46262,693561,Caitlyn,Jacobs,M,1999-10-21,478.68,2023-01-17,May Group,Market
46263,700750,Maria,Smith,M,1953-11-01,2357.84,2023-03-27,"Blackwell, Robinson and Faulkner",Travel
46264,374476,Brandi,Welch,M,1954-11-01,770.55,2023-08-10,"Mclean, Burns and Smith",Electronics
46265,585611,Stephanie,Wood,M,1986-10-24,269.79,2023-03-30,Berg Ltd,Clothing
46266,631801,Mary,Carter,M,1962-10-30,2094.97,2023-09-23,Wright LLC,Travel
46271,70915,Makayla,Bishop,M,1987-10-24,869.86,2023-01-05,"Ward, Hernandez and Martinez",Electronics
46272,193931,James,Mora,M,1964-10-29,420.89,2023-04-20,Miller Ltd,Market
46273,462360,Sheryl,Sexton,M,1999-10-21,287.47,2023-03-16,Jones-Campos,Market
46275,160433,Michael,Simmons,M,2000-10-20,29.51,2023-03-14,Ball PLC,Restaurant
46277,465609,Richard,Nguyen,M,1953-11-01,454.89,2023-01-18,"Trujillo, Taylor and Fuller",Market
46281,597728,Brandy,Barajas,M,1976-10-26,53.48,2023-06-28,King Inc,Restaurant
46286,509765,Amy,Padilla,M,1990-10-23,87.15,2023-08-28,"Mathews, Goodwin and Tucker",Cosmetic
46287,873427,Timothy,Black,M,1955-11-01,14.72,2023-04-29,Stephens-Evans,Restaurant
46288,728377,Brandy,Cochran,M,1971-10-28,268.52,2023-06-21,"Mendez, Lopez and Estrada",Electronics
46290,750364,Christopher,Brown,M,1986-10-24,70.67,2023-07-14,"Robinson, Lopez and Young",Clothing
46291,920362,Brian,Christian,M,1973-10-27,220.37,2023-06-05,Harris LLC,Market
46295,315357,John,Rose,M,1990-10-23,89.0,2023-02-02,Price-Tanner,Market
46298,534097,Grant,Baker,M,1957-10-31,57.31,2023-03-25,Harvey Ltd,Cosmetic
46300,481687,Darren,Moore,M,1996-10-21,1035.41,2023-01-18,Curry Ltd,Travel
46303,479062,Joshua,Middleton,M,1949-11-02,46.84,2023-03-18,"Adkins, Fox and Edwards",Clothing
46305,221282,Jenna,Flores,M,1972-10-27,192.35,2023-06-11,Jones Group,Clothing
46310,21623,Carla,Berry,M,1990-10-23,497.82,2023-06-27,"Woods, Potter and Sanders",Market
46311,180697,Tim,Becker,M,1957-10-31,299.37,2023-09-01,Anderson-Gonzales,Electronics
46314,607656,Steven,Cummings,M,1959-10-31,137.91,2023-06-15,Gibson and Sons,Travel
46316,412228,Jacob,Mathews,M,1961-10-30,165.79,2023-01-16,Chavez-Parker,Clothing
46319,699006,Andrew,Jones,M,1952-11-01,45.36,2023-01-17,Baker LLC,Restaurant
46322,926626,Jane,Malone,M,1971-10-28,21.26,2023-04-24,"Cruz, Charles and Rice",Cosmetic
46323,345958,Robin,Elliott,M,1966-10-29,71.25,2023-08-24,Tran-Brown,Restaurant
46324,140918,Crystal,George,M,1993-10-22,56.75,2023-10-08,Smith-Warner,Clothing
46327,332211,Peter,Mccarthy,M,2004-10-19,484.96,2023-07-08,Martinez-Hopkins,Electronics
46329,633848,Kyle,Avila,M,1979-10-26,25.18,2023-06-27,Garcia-Green,Cosmetic
46330,477927,Heather,Cowan,M,1976-10-26,418.02,2023-06-23,Reid-Lane,Market
46331,223665,Christopher,Khan,M,1968-10-28,40.15,2023-06-22,Dixon-Taylor,Restaurant
46332,220428,William,Holland,M,1974-10-27,292.75,2023-08-12,"Jarvis, Martinez and Mccall",Clothing
46338,60336,Wendy,Dudley,M,1982-10-25,66.37,2023-05-24,"Stanton, Montes and Arnold",Restaurant
46339,950824,Amy,Adkins,M,1965-10-29,802.03,2023-03-11,"Martin, Lopez and Fernandez",Electronics
46341,42865,Melinda,Hendrix,M,1992-10-22,504.23,2023-06-24,Jimenez LLC,Electronics
46342,940589,Kathryn,Wright,M,1987-10-24,25.53,2023-05-30,Hardin and Sons,Clothing
46344,318749,Sheri,Robinson,M,2005-10-19,2683.39,2023-04-14,Boyd-Gonzalez,Travel
46346,254968,Ashley,Hooper,M,1993-10-22,177.29,2023-05-05,Carpenter LLC,Cosmetic
46352,112871,Bobby,Ramirez,M,1951-11-02,191.11,2023-05-06,Gonzalez-Mercado,Electronics
46353,966683,David,Wilson,M,1981-10-25,453.28,2023-10-10,Thomas Inc,Market
46356,238464,Kara,Spence,M,1988-10-23,1744.86,2023-02-22,"Garcia, Rivera and Bell",Travel
46358,168796,William,George,M,1971-10-28,590.95,2023-08-13,"Colon, Yates and Rose",Electronics
46359,353898,Bruce,Jones,M,2000-10-20,355.06,2023-06-11,Flores Ltd,Electronics
46360,983698,Jillian,Singh,M,1989-10-23,51.52,2023-02-21,Stewart Group,Market
46361,425690,Dawn,Sanders,M,1967-10-29,2551.48,2023-02-23,"Lutz, Green and Marshall",Travel
46362,973103,Michael,Rich,M,1951-11-02,135.87,2023-05-17,Stewart Group,Electronics
46363,503751,John,Jenkins,M,1953-11-01,17.26,2023-02-09,Pham Ltd,Cosmetic
46370,626336,Thomas,Sullivan,M,1957-10-31,254.41,2023-05-18,"Wilson, Hammond and Donaldson",Electronics
46371,422274,Marc,Carlson,M,1990-10-23,85.16,2023-06-08,Peterson-Davis,Restaurant
46373,253494,Anthony,Valentine,M,1970-10-28,87.39,2023-06-01,Peterson-Meza,Market
46375,804492,Daniel,Ramos,M,1950-11-02,44.15,2023-01-15,Baker LLC,Cosmetic
46378,967937,Jennifer,Hensley,M,1956-10-31,123.7,2023-03-18,"Marks, Brooks and Benson",Cosmetic
46382,955066,Timothy,Johnson,M,2001-10-20,146.88,2023-08-30,"Fuller, Perry and Garcia",Cosmetic
46383,825000,Thomas,Sanders,M,1999-10-21,72.15,2023-07-12,"Zuniga, Garcia and Melton",Electronics
46384,388815,Elizabeth,Avila,M,1999-10-21,1148.31,2023-05-13,Anderson-Anderson,Travel
46386,746426,Trevor,Johnson,M,1997-10-21,162.41,2023-08-13,Byrd-Adams,Travel
46388,557823,Sandra,Clark,M,1962-10-30,25.26,2023-07-01,Yates-Perez,Restaurant
46389,749191,Christine,Banks,M,1979-10-26,112.37,2023-05-27,Johnson Inc,Cosmetic
46390,213971,Kevin,Mcdonald,M,1964-10-29,43.52,2023-06-28,"Hughes, Davis and Stark",Restaurant
46393,629966,Ann,Vaughn,M,1951-11-02,670.67,2023-05-03,Conley-Hamilton,Travel
46394,943855,Matthew,Rivera,M,1974-10-27,507.91,2023-01-15,"Kramer, Swanson and Mejia",Travel
46395,414030,Jessica,Walker,M,1962-10-30,300.08,2023-04-13,Stanley PLC,Market
46400,412288,Shane,Mcmillan,M,1995-10-22,1154.46,2023-05-06,Robles-Clark,Travel
46405,523147,Jennifer,Paul,M,2002-10-20,122.85,2023-10-01,Jones-Greene,Market
46407,303306,Gregory,Johnson,M,1966-10-29,1038.42,2023-01-20,Thompson PLC,Travel
46408,456378,William,Solomon,M,1991-10-23,38.0,2023-07-19,Martin and Sons,Cosmetic
46411,936985,Tracy,Thompson,M,1970-10-28,185.26,2023-04-13,Blake and Sons,Cosmetic
46413,901447,Walter,French,M,1983-10-25,71.83,2023-04-29,Sutton Inc,Restaurant
46416,491311,Eric,Montgomery,M,1956-10-31,294.42,2023-05-24,"Torres, Martin and Martin",Clothing
46417,483515,Matthew,Griffith,M,1948-11-02,56.08,2023-01-09,"Ross, Cooper and Sullivan",Cosmetic
46418,316736,Gerald,Nunez,M,1998-10-21,92.66,2023-05-12,Roberts-Payne,Market
46419,295625,Marie,Wright,M,1992-10-22,72.58,2023-07-30,Vaughan PLC,Electronics
46420,196895,Brittany,Shaffer,M,2000-10-20,41.62,2023-08-04,"Gonzalez, Ramsey and Scott",Restaurant
46423,306598,Chad,Hudson,M,1985-10-24,172.2,2023-06-02,"Scott, Thompson and Hale",Clothing
46426,823249,Jessica,Villegas,M,1957-10-31,71.42,2023-01-05,Shaw Ltd,Cosmetic
46427,427931,Charles,Torres,M,1997-10-21,773.93,2023-06-18,Ingram-Castaneda,Electronics
46428,972533,Barbara,Hall,M,1963-10-30,2723.59,2023-06-16,Guzman-Boyd,Travel
46429,93259,Edward,Miller,M,1953-11-01,25.31,2023-01-27,"Black, Pena and Porter",Restaurant
46431,133911,Michael,Price,M,1992-10-22,56.82,2023-04-02,Hernandez-Nichols,Restaurant
46435,500990,Joseph,Williams,M,1961-10-30,158.37,2023-09-29,Stewart PLC,Clothing
46436,760066,Jonathan,Moore,M,1976-10-26,111.67,2023-02-19,"Thomas, Jenkins and Cooper",Cosmetic
46438,450720,Nicole,Ewing,M,1990-10-23,13.37,2023-09-13,Hatfield-Richards,Restaurant
46441,453543,Katelyn,Cox,M,1957-10-31,453.07,2023-06-05,Mcintyre LLC,Market
46444,967645,David,Welch,M,1964-10-29,66.15,2023-08-24,"Russell, Gallegos and Martinez",Restaurant
46446,580452,Misty,Kirk,M,1971-10-28,126.85,2023-02-14,Delgado Ltd,Market
46449,561416,Erica,Garcia,M,1957-10-31,2444.71,2023-09-16,Reynolds Group,Travel
46451,730488,Joseph,Hurley,M,1965-10-29,2527.97,2023-07-05,Cortez-Moreno,Travel
46454,78389,Douglas,Bradshaw,M,1992-10-22,1280.53,2023-08-25,Johnson-Fuller,Travel
46456,759569,Jennifer,Sanchez,M,1999-10-21,165.41,2023-04-01,Cook PLC,Market
46458,923361,Kristy,West,M,1959-10-31,267.44,2023-03-27,"Jordan, Edwards and Miller",Clothing
46461,142554,Tyler,Mckenzie,M,1996-10-21,24.04,2023-01-08,Mitchell-Simpson,Clothing
46462,800149,Vicki,Gilbert,M,1963-10-30,74.35,2023-10-01,Bishop PLC,Market
46463,317615,Adam,Myers,M,1977-10-26,857.48,2023-08-07,Mendez PLC,Electronics
46464,726884,Dillon,Perez,M,1985-10-24,212.55,2023-09-23,"Perry, Fields and Romero",Travel
46465,304128,Terrance,Duke,M,1999-10-21,2118.45,2023-09-09,Pham-Wade,Travel
46467,224492,Denise,Martin,M,1967-10-29,165.57,2023-04-14,"Gibbs, Fox and Briggs",Clothing
46470,375206,Dana,Roberts,M,1979-10-26,76.14,2023-09-23,Buchanan Group,Clothing
46472,644225,Joseph,Robinson,M,1990-10-23,61.75,2023-07-18,"Pratt, Chase and Lewis",Cosmetic
46473,787153,Daniel,Richardson,M,1959-10-31,63.79,2023-04-17,"Williams, Ferrell and Washington",Restaurant
46474,599516,Erin,Moore,M,1981-10-25,116.18,2023-10-05,Robertson-Little,Cosmetic
46475,635283,Michael,Pope,M,1987-10-24,26.46,2023-10-10,Roberts-Alexander,Restaurant
46476,689496,Clayton,Burton,M,1975-10-27,388.56,2023-05-27,Williams Inc,Electronics
46477,667183,Michael,Calhoun,M,1962-10-30,983.65,2023-06-01,Rivera-Cooper,Electronics
46480,251137,Karl,Barnes,M,1997-10-21,431.61,2023-01-09,Zavala-Everett,Market
46483,106057,Emma,Maynard,M,1998-10-21,335.67,2023-02-11,Garcia and Sons,Electronics
46484,693911,April,Martinez,M,1974-10-27,30.04,2023-03-29,Frank LLC,Clothing
46487,849537,Tracy,Robertson,M,1950-11-02,78.96,2023-07-31,Singh PLC,Restaurant
46491,504945,Nancy,Short,M,1949-11-02,561.1,2023-06-24,"Lewis, Miller and Juarez",Electronics
46492,982119,Jason,Pierce,M,1977-10-26,130.99,2023-09-08,"Hawkins, King and Rosales",Market
46495,486926,Michael,Mcclure,M,1952-11-01,51.94,2023-03-08,Johnson Inc,Restaurant
46496,574740,Wanda,Jacobs,M,1976-10-26,581.98,2023-08-30,Ryan-Lara,Electronics
46497,306342,Jose,Ramirez,M,2002-10-20,2098.35,2023-05-16,Smith-Riley,Travel
46498,15573,Briana,Rivera,M,1958-10-31,193.36,2023-04-01,Graham-Scott,Market
46502,907930,Jessica,Scott,M,1961-10-30,72.96,2023-05-18,Chen-Branch,Market
46504,433252,Melissa,Curry,M,1959-10-31,66.49,2023-09-19,"Larsen, Garcia and Conway",Cosmetic
46505,894013,Thomas,Quinn,M,1973-10-27,47.17,2023-04-05,Humphrey Inc,Restaurant
46508,766120,Dillon,Brown,M,1989-10-23,126.68,2023-06-26,Bailey-Benson,Cosmetic
46510,251337,Michael,Moore,M,1948-11-02,134.18,2023-02-05,Mendez-Wade,Market
46514,835283,Lance,Thompson,M,1980-10-25,207.75,2023-06-25,"Murray, Sharp and Gibson",Clothing
46516,626700,Charles,Yu,M,1970-10-28,67.49,2023-02-22,Harris Inc,Market
46518,309485,Diana,Morales,M,1961-10-30,28.55,2023-08-18,Coleman-Gomez,Restaurant
46520,733989,Matthew,Campbell,M,1962-10-30,157.21,2023-06-14,Lopez Inc,Cosmetic
46521,129138,William,Williams,M,1989-10-23,119.33,2023-09-27,"Houston, Lambert and Ellis",Cosmetic
46523,362373,Misty,Thomas,M,2002-10-20,390.5,2023-09-02,Fuller-Norris,Market
46524,713840,John,Clay,M,1950-11-02,274.89,2023-05-25,Wilson-Daniel,Market
46527,112922,Samantha,Perry,M,1953-11-01,804.71,2023-04-29,Jones-Spencer,Electronics
46532,48651,Corey,Yoder,M,1950-11-02,2346.37,2023-02-05,Butler Group,Travel
46533,236665,Anthony,Henderson,M,1990-10-23,229.35,2023-05-14,James-Fields,Clothing
46535,669751,Steven,Scott,M,1983-10-25,409.63,2023-09-19,Becker and Sons,Market
46536,793823,Elizabeth,Robinson,M,1951-11-02,180.85,2023-09-15,Jackson Inc,Electronics
46540,271835,Erica,Hill,M,1979-10-26,61.09,2023-10-14,"House, Chaney and Green",Restaurant
46541,504583,Danielle,Cabrera,M,1955-11-01,283.71,2023-08-26,"Martin, Allen and Vazquez",Clothing
46544,472936,Kristin,Walker,M,1973-10-27,168.25,2023-03-03,Davis-Turner,Clothing
46549,942240,Seth,Colon,M,1976-10-26,81.9,2023-03-29,"English, Scott and Hicks",Restaurant
46550,820532,Charles,Lewis,M,1965-10-29,661.62,2023-01-24,Doyle Inc,Electronics
46551,680428,Karen,Olson,M,1967-10-29,138.39,2023-05-25,"Smith, Mccoy and Chapman",Cosmetic
46554,28937,Sarah,Nolan,M,1958-10-31,2174.32,2023-05-22,"Castillo, Brown and Lopez",Travel
46555,383064,Natalie,Lee,M,1952-11-01,383.33,2023-07-18,Peters Group,Electronics
46558,649768,Zachary,Collins,M,1985-10-24,61.31,2023-02-09,"Kelley, Vargas and Miller",Electronics
46560,273277,Brandon,Cook,M,1984-10-24,162.86,2023-08-20,Flores LLC,Clothing
46567,972040,Charles,Ellis,M,1996-10-21,2818.11,2023-05-26,Long-Gould,Travel
46568,425832,Justin,Walker,M,1987-10-24,293.22,2023-06-11,"Burke, Hopkins and Poole",Market
46570,132563,Lisa,Mcclain,M,1996-10-21,194.59,2023-09-09,Williams Inc,Cosmetic
46571,612833,Jason,Meyer,M,1990-10-23,84.18,2023-02-08,Walker-Delgado,Cosmetic
46573,448996,Brenda,Olsen,M,1960-10-30,127.22,2023-10-12,Kelly and Sons,Cosmetic
46575,20327,Mario,Kennedy,M,1991-10-23,755.25,2023-10-07,Anderson-Vaughn,Electronics
46576,68192,Joseph,Ho,M,1965-10-29,1248.54,2023-10-10,Davis PLC,Travel
46579,992362,Amy,Frazier,M,1975-10-27,37.78,2023-04-29,Melendez-Yu,Market
46581,227485,Kevin,Green,M,1986-10-24,151.53,2023-10-11,"Green, Rogers and Hernandez",Clothing
46583,573524,Justin,Perry,M,2001-10-20,933.49,2023-06-23,Pugh Inc,Travel
46584,112919,Patrick,Richmond,M,1993-10-22,2405.73,2023-04-28,Sweeney-Cooper,Travel
46585,28501,Anne,Mcknight,M,1995-10-22,228.51,2023-04-09,"Barber, Knox and Shah",Clothing
46586,501449,Alexa,Skinner,M,2001-10-20,409.29,2023-04-10,Moore PLC,Electronics
46590,520258,Miranda,Boone,M,1980-10-25,558.29,2023-08-31,"Dickerson, Zamora and Blackburn",Electronics
46592,431946,Sarah,Knight,M,1979-10-26,168.7,2023-04-28,"Campbell, Campbell and Dixon",Clothing
46597,96396,Kimberly,Brady,M,1953-11-01,29.99,2023-10-02,Phillips-Hurley,Cosmetic
46598,170460,Kevin,Myers,M,1961-10-30,14.64,2023-02-28,Ramos Ltd,Cosmetic
46599,800905,Jerry,Harris,M,1996-10-21,2002.16,2023-08-13,Lowery-Dawson,Travel
46600,198077,Travis,Callahan,M,1999-10-21,225.49,2023-08-24,"Watkins, Wood and Hancock",Market
46601,162640,David,Moore,M,1967-10-29,990.59,2023-07-01,Harmon Group,Electronics
46603,310289,Karen,Brown,M,1960-10-30,401.85,2023-09-01,"Molina, Hubbard and Martinez",Travel
46604,711251,Gerald,Burgess,M,1991-10-23,157.99,2023-01-01,Flores-Tran,Cosmetic
46606,618044,Phillip,Davidson,M,1970-10-28,1832.63,2023-01-13,Austin Group,Travel
46610,20491,Robin,Johnson,M,1972-10-27,287.98,2023-05-21,"Schroeder, Crawford and Rodriguez",Clothing
46611,467687,Dana,Hall,M,1960-10-30,427.93,2023-08-07,"Ortiz, Harper and Silva",Electronics
46613,844657,Terri,Parker,M,1987-10-24,42.37,2023-09-16,Becker-Davis,Restaurant
46616,685912,Jenny,Moore,M,1962-10-30,896.84,2023-06-30,Fritz-Hardin,Electronics
46617,511304,Bobby,Munoz,M,1986-10-24,761.88,2023-02-01,Craig PLC,Electronics
46618,723222,Scott,Davis,M,2005-10-19,650.55,2023-08-19,Smith Group,Electronics
46619,181093,Jackson,Holland,M,1957-10-31,933.56,2023-08-03,"Clark, Hayes and Baker",Travel
46623,720092,Nancy,Holmes,M,1992-10-22,268.83,2023-01-15,Rose-Marks,Clothing
46624,551629,Kenneth,Harris,M,2002-10-20,136.07,2023-06-01,Petty LLC,Clothing
46625,75202,Jay,Griffith,M,1973-10-27,217.57,2023-01-17,"Morgan, Williams and Edwards",Market
46628,288178,Wendy,Pennington,M,2001-10-20,35.21,2023-06-25,"Grant, Wood and Harris",Restaurant
46629,640054,Catherine,Chavez,M,1987-10-24,311.11,2023-04-02,"Johnston, Smith and Chambers",Market
46634,445303,Tyler,Pierce,M,1980-10-25,183.41,2023-06-15,Garcia-Murray,Cosmetic
46635,598741,Taylor,Swanson,M,2000-10-20,305.46,2023-04-21,Hill-Smith,Market
46638,164220,Amanda,Morrison,M,1972-10-27,197.96,2023-03-26,Martin-Woods,Market
46642,307415,Nicole,Martin,M,1957-10-31,82.01,2023-03-22,Myers Ltd,Cosmetic
46644,494042,Colin,Bailey,M,1984-10-24,414.75,2023-06-27,Rivers-Duran,Electronics
46645,496722,Thomas,Rivera,M,2005-10-19,570.75,2023-01-27,Taylor and Sons,Electronics
46646,924942,John,Potts,M,1991-10-23,40.93,2023-04-08,Carr-Harmon,Market
46648,955327,Shannon,Collins,M,1984-10-24,7.11,2023-03-25,Bush LLC,Market
46651,616628,Jennifer,Bell,M,1949-11-02,115.24,2023-01-06,Cole-Gonzalez,Clothing
46652,716685,Jane,Wright,M,1969-10-28,37.76,2023-04-08,Richmond Group,Cosmetic
46656,439665,David,Thomas,M,1994-10-22,211.13,2023-04-26,Mejia-Harvey,Market
46657,31448,Mary,Garza,M,1998-10-21,179.36,2023-08-22,"Pope, Johnson and Young",Cosmetic
46660,498551,Nicolas,Taylor,M,1975-10-27,175.64,2023-06-09,Martinez-Brooks,Electronics
46667,926097,Wesley,Brown,M,1956-10-31,88.08,2023-02-21,"Mendoza, Blair and Long",Restaurant
46669,547857,William,Parker,M,1983-10-25,343.87,2023-01-30,Rodgers-Pennington,Market
46670,783742,Marilyn,Williams,M,1987-10-24,281.36,2023-10-04,Downs and Sons,Electronics
46671,339244,Nicholas,Flowers,M,1980-10-25,338.08,2023-09-26,Smith-Jackson,Electronics
46672,960305,Taylor,Martinez,M,1969-10-28,264.25,2023-05-05,Mercer Group,Clothing
46674,849535,Julie,Wiley,M,1965-10-29,193.11,2023-02-01,"Adams, Garner and Stevens",Cosmetic
46677,320811,Tom,Fernandez,M,1985-10-24,64.25,2023-06-13,"Johnson, Hooper and Hardy",Restaurant
46679,565916,Michael,Crawford,M,1980-10-25,2165.37,2023-09-10,Morris PLC,Travel
46687,880406,Robert,Watkins,M,1958-10-31,73.64,2023-08-09,"Martin, Smith and Townsend",Electronics
